timestamp,PB11,,Water,Level,in,m,NAP
18,03,2008,12,00,00.000,-4.05
18,03,2008,13,00,00.000,-4.06
18,03,2008,14,00,00.000,-4.06
18,03,2008,15,00,00.000,-4.07
18,03,2008,16,00,00.000,-4.06
18,03,2008,17,00,00.000,-4.07
18,03,2008,18,00,00.000,-4.07
18,03,2008,19,00,00.000,-4.08
18,03,2008,20,00,00.000,-4.08
18,03,2008,21,00,00.000,-4.08
18,03,2008,22,00,00.000,-4.09
18,03,2008,23,00,00.000,-4.09
19,03,2008,00,00,00.000,-4.1
19,03,2008,01,00,00.000,-4.1
19,03,2008,02,00,00.000,-4.11
19,03,2008,03,00,00.000,-4.11
19,03,2008,04,00,00.000,-4.11
19,03,2008,05,00,00.000,-4.12
19,03,2008,06,00,00.000,-4.13
19,03,2008,07,00,00.000,-4.13
19,03,2008,08,00,00.000,-4.14
19,03,2008,09,00,00.000,-4.14
19,03,2008,10,00,00.000,-4.14
19,03,2008,11,00,00.000,-4.14
19,03,2008,12,00,00.000,-4.14
19,03,2008,13,00,00.000,-4.15
19,03,2008,14,00,00.000,-4.15
19,03,2008,15,00,00.000,-4.15
19,03,2008,16,00,00.000,-4.15
19,03,2008,17,00,00.000,-4.15
19,03,2008,18,00,00.000,-4.15
19,03,2008,19,00,00.000,-4.16
19,03,2008,20,00,00.000,-4.16
19,03,2008,21,00,00.000,-4.16
19,03,2008,22,00,00.000,-4.16
19,03,2008,23,00,00.000,-4.18
20,03,2008,00,00,00.000,-4.17
20,03,2008,01,00,00.000,-4.17
20,03,2008,02,00,00.000,-4.15
20,03,2008,03,00,00.000,-4.14
20,03,2008,04,00,00.000,-4.14
20,03,2008,05,00,00.000,-4.14
20,03,2008,06,00,00.000,-4.15
20,03,2008,07,00,00.000,-4.15
20,03,2008,08,00,00.000,-4.16
20,03,2008,09,00,00.000,-4.15
20,03,2008,10,00,00.000,-4.16
20,03,2008,11,00,00.000,-4.16
20,03,2008,12,00,00.000,-4.17
20,03,2008,13,00,00.000,-4.16
20,03,2008,14,00,00.000,-4.17
20,03,2008,15,00,00.000,-4.17
20,03,2008,16,00,00.000,-4.15
20,03,2008,17,00,00.000,-4.15
